10,132,75.36000000000001,18.86999999999999
10,152,83.25000000000001,11.499999999999998
10,177,79.65999999999995,15.300000000000002
10,169,81.56,12.070000000000002
10,137,81.86999999999999,12.289999999999994
10,154,77.27999999999999,16.910000000000004
10,148,80.4,13.530000000000001
10,124,79.82000000000002,13.760000000000002
10,100,79.50999999999999,14.240000000000004
10,145,75.05999999999996,18.69000000000001
10,122,80.17999999999999,13.990000000000004
10,205,82.2,12.220000000000002
10,144,77.25000000000001,18.06
10,171,83.48000000000003,11.119999999999996
10,148,78.79,14.729999999999995
10,167,83.63999999999999,10.009999999999993
10,120,68.13000000000002,27.06000000000001
10,157,81.22000000000001,12.299999999999994
10,221,80.36999999999995,13.010000000000002
10,107,79.64999999999999,15.439999999999998
10,154,83.59,10.099999999999994
10,174,79.83,14.110000000000005
10,182,79.35,14.65000000000001
10,150,81.55,12.059999999999997
10,163,78.19999999999997,16.69
10,160,78.95999999999998,14.859999999999998
10,139,75.83,18.400000000000002
10,176,81.81999999999996,11.75
10,162,83.51,10.67
10,175,80.73000000000003,13.950000000000001
10,124,77.68,17.569999999999997
10,148,81.95000000000002,12.599999999999996
10,192,78.94999999999997,14.449999999999996
10,162,80.67999999999999,13.5
10,112,80.29,13.800000000000004
10,129,79.14999999999999,16.459999999999997
10,193,82.47999999999996,11.179999999999998
10,117,76.07000000000002,19.25
10,190,80.34999999999998,13.449999999999996
10,155,83.86000000000003,10.359999999999996
10,133,78.86999999999999,15.160000000000002
10,204,79.88999999999999,13.879999999999999
10,166,81.19000000000001,14.110000000000003
10,214,86.07000000000004,7.84
10,172,84.09999999999998,9.269999999999998
10,179,85.52999999999999,9.87
10,141,81.91000000000003,11.93
10,156,76.68999999999997,17.060000000000006
10,148,69.95000000000003,24.299999999999997
10,202,87.59,7.2599999999999945
10,183,83.22000000000001,10.249999999999996
10,172,84.31000000000002,9.660000000000002
10,131,77.87000000000002,16.17
10,157,83.12000000000002,10.649999999999997
10,118,71.88,21.459999999999994
10,223,82.46999999999998,11.259999999999994
10,125,76.32000000000001,17.60999999999999
10,266,83.74000000000001,9.479999999999997
10,181,83.70000000000003,10.609999999999994
10,162,81.76,11.989999999999998
10,137,80.38000000000001,14.449999999999998
10,174,85.55999999999999,9.459999999999996
10,208,85.06000000000002,9.219999999999997
10,190,77.37999999999997,16.15
10,212,81.07000000000001,12.420000000000002
10,150,79.79000000000002,14.169999999999998
10,167,82.58999999999999,11.489999999999998
10,191,83.14,11.180000000000001
10,176,79.84,14.990000000000002
10,191,82.81000000000004,11.830000000000002
10,156,78.1,15.499999999999998
10,162,81.66999999999994,12.789999999999996
10,140,78.93000000000002,15.020000000000001
10,208,87.32000000000002,8.209999999999994
10,153,83.75999999999998,10.999999999999991
10,178,84.67,10.120000000000003
10,181,79.58999999999997,14.520000000000003
10,206,85.08999999999997,8.61
10,160,80.17000000000002,14
10,167,82.18,11.669999999999998
10,133,80.04999999999997,14.739999999999995
10,148,79.67999999999999,14.859999999999998
10,161,81.95,11.859999999999996
10,115,79.29000000000002,16.11
10,163,77.22999999999998,16.450000000000003
10,189,85.80999999999999,8.099999999999996
10,139,80.71000000000002,14.139999999999997
10,204,81.92999999999999,12.390000000000002
10,143,79.38999999999999,14.92
10,190,81.46000000000002,12.169999999999996
10,150,81.25,13.309999999999997
10,166,83.41999999999999,11.549999999999992
10,157,79.19,14.619999999999996
10,144,75.74,18.169999999999998
10,147,77.88000000000004,15.799999999999997
10,189,82.87999999999998,11.080000000000002
10,172,81.7,12.059999999999999
10,181,77.23999999999998,16.410000000000004
10,135,77.48999999999997,16.690000000000005
10,132,79.02000000000001,14.980000000000004
