K_T,SetA,SetB,SetA_r,SetB_r,AandB_r,AorB_r,IsSubmodularity,menos
1-2-152,1-152-28,179.12330,170.17010,168.49400,180.83410,0.00000,-0.03470
1-18-15,1-2-8,185.24230,179.17350,166.80220,197.48340,1.00000,0.13020
1-8-18,1-113-2,184.06080,180.00900,166.63360,196.41690,1.00000,1.01930
1-18-15,1-8-28,185.32150,170.71230,166.55540,189.29020,1.00000,0.18820
1-15-8,1-28-169,172.62060,171.16470,166.57510,177.08540,1.00000,0.12480
1-28-152,1-32-169,170.18120,172.10380,166.75860,175.29710,1.00000,0.22930
1-15-2,1-113-28,181.16540,170.71530,166.64570,185.36890,0.00000,-0.13390
1-8-32,1-15-169,171.64250,173.02560,166.76850,177.81740,1.00000,0.08220
1-18-8,1-15-32,184.30510,172.94560,166.48010,190.07660,1.00000,0.69400
1-152-32,1-32-28,170.99690,170.86180,169.19830,172.39560,1.00000,0.26480
1-8-18,1-18-8,183.94840,184.01490,183.95350,184.18180,0.00000,-0.17200
1-28-169,1-113-2,170.94770,180.06440,166.54010,184.42700,1.00000,0.04500
1-18-113,1-28-169,184.36390,171.21070,166.61160,188.75880,1.00000,0.20420
1-15-8,1-113-152,172.81050,170.91020,166.78560,176.85420,1.00000,0.08090
1-18-15,1-18-169,185.38630,184.51490,181.55250,188.16480,1.00000,0.18390
1-32-113,1-169-2,171.72300,180.06010,166.45710,185.01520,1.00000,0.31080
1-8-113,1-32-28,171.62340,170.89760,166.64740,175.84260,1.00000,0.03100
1-152-2,1-28-18,179.13670,183.18450,166.75390,195.61730,0.00000,-0.05000
1-8-28,1-18-2,170.82000,192.19790,166.68560,195.66720,1.00000,0.66510
1-2-18,1-28-169,192.29070,171.19620,166.68780,196.80900,0.00000,-0.00990
1-152-32,1-169-28,170.78100,171.03890,166.67470,175.07390,1.00000,0.07130
1-32-152,1-15-18,170.84240,185.25440,166.67580,189.50060,0.00000,-0.07960
1-18-15,1-28-113,185.50280,170.98310,166.69750,189.64300,1.00000,0.14540
1-28-2,1-32-2,179.11260,179.95420,177.47630,181.51160,1.00000,0.07890
1-169-15,1-18-2,173.13280,192.15950,166.63900,198.62300,1.00000,0.03030
1-152-2,1-169-15,179.21060,173.18450,166.67390,185.63360,1.00000,0.08760
1-28-15,1-8-169,171.95600,172.04040,166.63830,177.04810,1.00000,0.31000
1-113-32,1-2-113,171.88960,180.05230,169.42570,182.55330,0.00000,-0.03710
1-113-152,1-32-113,170.99400,171.76790,169.04890,173.39630,1.00000,0.31670
1-152-2,1-8-15,179.10320,172.65950,166.72700,184.47810,1.00000,0.55760
1-15-2,1-113-18,181.17340,184.22210,166.77380,198.19920,1.00000,0.42250
1-169-152,1-18-2,171.07560,192.36750,166.81010,196.68880,0.00000,-0.05580
1-2-15,1-113-18,181.14850,184.19200,166.78830,198.26590,1.00000,0.28630
1-8-169,1-32-2,171.74050,180.01480,166.67520,184.29250,1.00000,0.78760
1-152-8,1-152-8,170.64780,170.86050,170.81270,170.79080,0.00000,-0.09520
1-169-8,1-152-8,171.73860,170.81960,169.06160,173.54150,0.00000,-0.04490
1-113-32,1-28-8,171.62350,170.82220,166.66640,175.57050,1.00000,0.20880
1-113-2,1-152-113,179.92880,170.99300,169.30220,181.50010,1.00000,0.11950
1-152-113,1-8-28,171.01130,170.73950,166.65730,175.05450,1.00000,0.03900
1-18-169,1-32-8,184.48010,171.55880,166.64760,189.27020,1.00000,0.12110
1-18-2,1-169-113,192.15370,171.89840,166.79520,197.50480,0.00000,-0.24790
1-15-28,1-18-113,171.98170,184.20740,166.82880,189.66750,0.00000,-0.30720
1-28-2,1-8-18,179.24460,184.08830,166.73510,195.50020,1.00000,1.09760
1-15-8,1-8-32,172.82940,171.49200,169.06610,175.14870,1.00000,0.10660
1-113-169,1-32-113,171.97740,171.75210,169.21550,174.45560,1.00000,0.05840
1-152-113,1-8-113,170.87920,171.62450,169.09110,173.46350,0.00000,-0.05090
1-2-152,1-152-15,179.17160,172.07230,168.47970,182.82830,0.00000,-0.06410
1-8-152,1-169-15,170.78010,173.05330,166.53450,177.30410,0.00000,-0.00520
1-18-152,1-18-15,183.44370,185.21580,181.60690,187.09660,0.00000,-0.04400
1-152-113,1-169-113,171.02210,171.95050,169.34790,173.75160,0.00000,-0.12690
1-32-28,1-169-15,170.87410,173.09970,166.64850,177.16970,1.00000,0.15560
1-15-2,1-15-2,181.05750,181.18160,181.03430,181.17990,1.00000,0.02490
1-152-18,1-152-2,183.46190,179.00320,168.54330,193.95960,0.00000,-0.03780
1-2-8,1-152-8,179.05480,170.80910,169.17060,180.77000,0.00000,-0.07670
1-18-169,1-152-8,184.51960,170.65550,166.47670,188.55870,1.00000,0.13970
1-15-2,1-18-169,181.33210,184.50870,166.65450,198.58190,1.00000,0.60440
1-8-152,1-8-113,170.72480,171.63300,168.99280,173.26870,1.00000,0.09630
1-18-169,1-18-2,184.46310,192.08970,181.84410,194.98960,0.00000,-0.28090
1-2-113,1-2-152,179.87330,179.09700,177.55930,181.67460,0.00000,-0.26360
1-18-32,1-18-28,184.19850,183.27490,181.81230,185.82170,0.00000,-0.16060
1-169-2,1-169-32,180.24790,171.99280,169.52100,182.71490,1.00000,0.00480
1-32-28,1-32-15,170.64000,172.80170,169.26020,174.56270,0.00000,-0.38120
1-15-113,1-18-2,172.96060,192.09390,166.67240,198.65790,0.00000,-0.27580
1-32-152,1-8-32,170.97770,171.74480,169.25700,173.26680,1.00000,0.19870
1-169-18,1-8-152,184.51610,170.72290,166.75330,188.51800,0.00000,-0.03230
1-18-152,1-28-152,183.42510,170.08290,168.33920,184.96700,1.00000,0.20180
1-18-169,1-152-2,184.48300,179.00370,166.75800,196.57780,1.00000,0.15090
1-28-15,1-2-18,171.97350,192.28530,166.62750,197.49940,1.00000,0.13190
1-18-15,1-113-169,185.38290,171.92870,166.65480,190.68170,0.00000,-0.02490
1-152-2,1-32-169,179.15020,171.96230,166.74590,184.29520,1.00000,0.07140
1-32-113,1-8-2,171.79460,179.19810,166.73960,184.05020,1.00000,0.20290
1-32-8,1-152-8,171.57040,170.90430,169.25380,173.20770,1.00000,0.01320
1-8-32,1-18-113,171.60080,184.20360,166.71970,189.11660,0.00000,-0.03190
1-113-8,1-113-32,171.60990,171.60000,169.27380,174.14020,0.00000,-0.20410
