K_T,SetA,SetB,SetA_r,SetB_r,AandB_r,AorB_r,IsSubmodularity,menos
1-2-152,1-152-28,179.19500,170.34400,168.07700,180.91300,1.00000,0.54900
1-8-113,1-18-8,171.81100,183.80400,169.23300,186.74700,0.00000,-0.36500
1-28-2,1-152-28,179.33500,169.46200,168.35300,180.77000,0.00000,-0.32600
1-113-15,1-32-169,172.21100,172.62900,166.35600,177.81300,1.00000,0.67100
1-169-152,1-18-15,171.77300,185.33000,166.72700,189.51200,1.00000,0.86400
1-32-2,1-113-28,179.89400,171.42400,166.51600,183.87900,1.00000,0.92300
1-152-15-32,1-169-28-32,174.29000,173.33200,169.59300,179.45000,0.00000,-1.42100
1-8-15-2,1-152-8-32,182.52400,173.38400,169.36300,186.58900,0.00000,-0.04400
1-28-113-32,1-2-152-28,173.65200,180.84300,168.22900,185.94700,1.00000,0.31900
1-152-8-28,1-113-28-2,172.43600,181.94800,168.25200,185.29700,1.00000,0.83500
1-152-169-113,1-2-152-169,173.66500,182.03400,171.45100,184.65800,0.00000,-0.41000
1-8-113-18,1-28-15-8,186.29500,174.03900,169.33500,192.02400,0.00000,-1.02500
1-15-113-28-32,1-15-28-32-18,177.22100,189.22200,174.70900,191.98700,0.00000,-0.25300
1-15-113-28-169,1-2-113-15-152,176.99600,185.49900,173.04900,188.84800,1.00000,0.59800
1-15-32-8-169,1-169-152-28-18,177.62300,187.74800,168.89400,196.48000,0.00000,-0.00300
1-28-15-169-113,1-28-113-15-8,177.47200,177.14000,174.71800,179.50900,1.00000,0.38500
1-169-15-2-18,1-32-18-15-8,198.29000,190.06500,185.05800,202.44000,1.00000,0.85700
1-28-2-32-169,1-169-32-28-18,184.08500,188.75500,173.30100,199.00500,1.00000,0.53400
